sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,league,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,playerType,pca0,pca1,cluster
193152,Herrerin,31,187,89,Spain,Athletic Club de Bilbao,La Liga,79,79,8000000,21000,Right,1,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,81.0,78.0,84.0,75.0,43.0,78.0,14,13,14,16,15,19,15,12,29,12,48,39,49,73,55,63,67,42,80,16,37,23,16,40,25,58,16,16,12,Goalkeeper,0.3750353529505411,2.689012193293741,1
194728,I. Belfodil,27,191,86,Algeria,TSG 1899 Hoffenheim,Bundesliga,79,79,13500000,44000,Right,2,2,3,High,ST,71.0,77.0,69.0,78.0,36.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,65,80,77,72,72,83,74,68,62,79,70,72,66,73,53,82,72,75,84,67,82,29,78,72,66,73,30,39,15,Forward,1.620331840129561,0.6737742123142069,3
194794,A. Yarmolenko,29,190,83,Ukraine,West Ham United,Premier League,79,79,12500000,87000,Left,3,2,4,High,RM,68.0,80.0,78.0,82.0,42.0,70.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,80,77,69,78,74,86,83,75,74,83,66,69,69,82,63,83,61,55,76,83,76,54,79,78,85,74,37,35,30,Midfielder,2.640765555489898,0.9683829393861952,0
194845,W. Khazri,28,176,82,Tunisia,AS Saint-Etienne,Ligue 1,79,79,13000000,43000,Right,1,4,4,High,ST,76.0,80.0,77.0,79.0,43.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,80,79,54,77,69,79,80,79,69,81,74,77,80,79,67,85,44,69,68,82,75,55,81,79,75,80,31,49,30,Forward,0.973717740455339,-0.9567496591856112,4
197083,D. Caligiuri,31,182,80,Italy,FC Schalke 04,Bundesliga,79,79,9000000,33000,Right,2,4,3,Medium,RB,74.0,74.0,77.0,79.0,72.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,82,72,65,77,68,80,83,81,70,80,74,74,75,77,67,76,77,85,73,77,74,76,74,77,82,75,70,74,68,Defender,1.1087337938909991,1.1695945681235158,3
199304,Danilo,27,184,78,Brazil,Juventus,Serie A,79,79,11000000,90000,Right,2,4,3,High,RB,71.0,70.0,74.0,74.0,78.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,61,69,79,73,73,76,76,69,79,69,72,68,79,64,84,75,77,75,74,75,81,72,64,67,69,79,79,79,Defender,1.785437330116796,0.2900691010134402,2
199393,N. Pallois,31,189,89,France,FC Nantes,Ligue 1,79,79,9500000,29000,Left,2,2,2,Medium,LCB,49.0,53.0,60.0,56.0,79.0,84.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,59,44,75,69,57,55,36,41,68,61,45,53,54,69,34,78,77,66,92,57,90,78,22,51,45,73,79,81,77,Defender,1.1911538631128031,2.493863646464642,4
199715,Vitolo,29,185,79,Spain,Atletico Madrid,La Liga,79,79,12500000,57000,Right,2,4,3,Medium,LM,76.0,76.0,76.0,79.0,41.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,76,65,77,75,82,76,62,78,81,77,76,71,79,62,77,69,77,81,73,61,25,77,75,74,70,68,21,23,Midfielder,1.4697481245325448,0.7480407650850981,1
201144,M. Badelj,30,186,80,Croatia,Fiorentina,Serie A,79,79,10500000,53000,Right,2,4,3,Medium,CDM,54.0,63.0,76.0,73.0,76.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,54,66,82,66,72,64,58,82,79,54,54,66,78,64,72,56,75,69,74,76,78,62,77,68,72,77,76,76,Midfielder,1.4039045569687711,0.9892494451024173,2
201325,C. Tatarusanu,33,196,86,Romania,Olympique Lyonnais,Ligue 1,79,79,7000000,52000,Right,2,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,79.0,77.0,75.0,81.0,44.0,78.0,13,15,15,36,11,16,11,11,36,19,46,43,51,74,38,56,65,42,73,12,33,26,13,47,16,44,12,15,12,Goalkeeper,1.3438926862646083,3.409430466481225,4
203843,D. Suarez,31,173,68,Uruguay,Getafe CF,La Liga,79,79,9000000,26000,Right,1,3,3,High,RB,76.0,67.0,74.0,73.0,78.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,81,59,71,78,59,71,69,70,72,73,74,77,75,76,76,83,77,78,71,71,84,79,59,62,67,74,78,79,81,Defender,0.4947251777652795,-1.246149262695094,1
204277,Roque Mesa,30,171,74,Spain,CD Leganes,La Liga,79,79,10500000,32000,Right,2,3,3,Medium,RCM,71.0,61.0,74.0,77.0,71.0,77.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,65,32,81,37,76,50,51,77,79,71,71,73,80,88,66,76,82,70,57,86,78,69,78,45,80,75,75,76,Midfielder,1.0973318460319508,-0.7633025691179101,1
204614,Mario Rui,28,170,67,Portugal,Napoli,Serie A,79,79,11000000,62000,Left,2,3,3,High,LB,83.0,49.0,73.0,79.0,73.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,79,27,60,76,53,79,68,66,72,76,88,79,88,78,89,69,92,91,51,73,73,77,59,64,60,73,71,76,76,Defender,1.4023076930250986,-1.7144067968907306,2
205114,T. Inui,31,169,69,Japan,SD Eibar,La Liga,79,79,11000000,28000,Right,1,4,4,Medium,LM,81.0,72.0,75.0,84.0,46.0,54.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,72,41,76,69,84,85,65,71,83,89,74,91,76,92,72,63,75,44,76,49,44,73,75,57,77,60,39,31,Midfielder,0.4676719748081006,-1.3649648016756368,1
206225,D. Cheryshev,28,179,74,Russia,Valencia CF,La Liga,79,79,12500000,41000,Left,2,4,3,High,LM,77.0,79.0,78.0,78.0,55.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,86,78,58,76,69,79,76,61,79,78,76,77,73,78,72,81,75,71,67,84,62,62,75,78,64,70,47,58,55,Midfielder,1.3904318673982141,-0.812877783669976,1
207664,C. Bacca,32,181,77,Colombia,Villarreal CF,La Liga,79,79,10000000,40000,Right,3,2,3,Medium,ST,70.0,76.0,64.0,76.0,33.0,66.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,60,80,75,68,77,77,69,58,55,77,69,71,68,78,74,78,72,61,72,60,58,34,87,68,80,76,40,16,14,Forward,1.969730473046303,0.1004876133249264,1
208334,J. Hector,29,185,75,Germany,1. FC Koln,Bundesliga,79,79,10500000,32000,Left,3,3,3,Medium,LB,75.0,60.0,75.0,75.0,78.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,55,71,77,51,74,65,65,74,78,74,76,68,80,67,69,66,78,76,61,71,79,62,72,65,76,78,79,77,Defender,1.6164343384850894,0.9829185777472516,3
211241,Ruben Pena,27,170,65,Spain,Villarreal CF,La Liga,79,79,11000000,34000,Right,1,3,4,High,RB,83.0,71.0,72.0,81.0,75.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,81,71,72,77,66,82,59,56,66,81,78,87,79,78,86,75,69,80,66,66,63,72,78,65,64,72,72,78,79,Defender,0.431814828565156,-2.0029256048406117,1
215061,D. Benedetto,29,177,80,Argentina,Olympique de Marseille,Ligue 1,79,79,12500000,46000,Right,2,5,3,High,ST,80.0,80.0,66.0,75.0,38.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,81,76,71,73,74,69,60,66,78,78,81,74,74,72,83,88,68,77,77,66,35,82,69,76,81,45,25,25,Forward,1.6162337178114345,-0.8836319741508155,4
229788,Ruben Alcaraz,28,183,81,Spain,Real Valladolid CF,La Liga,79,79,12500000,26000,Right,1,4,3,Medium,LCM,64.0,73.0,79.0,71.0,80.0,82.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,66,74,80,67,70,82,83,83,76,63,64,62,79,67,85,78,84,78,81,88,83,62,77,66,77,77,83,76,Midfielder,0.5067232531057665,0.6126240190023294,1
225116,A. Meret,22,190,83,Italy,Napoli,Serie A,78,89,14000000,36000,Left,1,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,79.0,74.0,70.0,82.0,45.0,77.0,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,Goalkeeper,0.8561943319349323,1.5936876738421166,2
235353,I. Sarr,21,185,76,Senegal,Watford,Premier League,78,88,17000000,47000,Right,1,2,4,High,RM,94.0,77.0,68.0,81.0,22.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,75,44,69,76,83,78,55,59,79,95,94,79,76,74,84,48,73,66,80,53,17,75,72,58,78,25,16,21,Midfielder,1.2335528964596,-0.9313978126641469,0
234378,D. Rice,20,185,80,England,West Ham United,Premier League,78,87,15000000,49000,Right,1,3,2,Medium,CDM,62.0,37.0,64.0,68.0,77.0,77.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,39,31,69,79,33,67,35,32,74,74,60,63,53,74,58,46,73,78,76,42,78,77,52,70,30,76,78,79,78,Midfielder,0.8992060252901455,-0.03542428717848952,0
234943,F. Neuhaus,22,183,74,Germany,Borussia Monchengladbach,Bundesliga,78,87,15500000,26000,Right,1,3,3,Medium,CAM,70.0,66.0,75.0,79.0,64.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,63,58,82,63,78,66,41,78,81,74,67,79,80,76,70,54,78,65,75,60,63,70,82,49,75,66,64,64,Midfielder,0.708106798412152,-0.5560874920686282,3
224221,J. Andersen,23,192,90,Denmark,Olympique Lyonnais,Ligue 1,78,86,14000000,50000,Right,1,3,2,Medium,RCB,60.0,40.0,54.0,55.0,78.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,36,40,77,68,33,48,40,36,67,64,60,60,52,73,58,48,77,66,86,38,76,77,28,48,44,71,79,79,76,Defender,1.0034983605649164,2.0217421334679107,4
229261,D. Zakaria,22,191,80,Switzerland,Borussia Monchengladbach,Bundesliga,78,86,15000000,26000,Right,1,3,3,Medium,RCM,82.0,63.0,75.0,76.0,79.0,82.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,66,66,81,35,76,64,46,79,80,76,86,66,75,64,71,65,78,83,61,88,80,63,76,38,74,82,81,77,Midfielder,0.6973548547945015,0.6426983494668311,3
231633,I. Diop,22,194,92,France,West Ham United,Premier League,78,86,14000000,59000,Right,2,3,2,Medium,LCB,67.0,36.0,52.0,55.0,79.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,37,30,75,67,48,50,32,34,63,63,64,70,52,73,47,50,74,69,84,31,78,79,42,43,44,72,78,80,81,Defender,1.6759243329124036,2.375124432467675,0
234045,H. Onyekuru,22,175,59,Nigeria,AS Monaco,Ligue 1,78,86,15500000,35000,Right,2,4,4,High,LM,90.0,74.0,67.0,82.0,34.0,56.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,78,57,70,69,84,70,45,63,78,91,90,90,72,82,71,91,75,44,73,53,18,77,67,65,70,37,38,25,Midfielder,1.3751260450866298,-2.9367337462146472,4
234612,J. Ikone,21,175,73,France,LOSC Lille,Ligue 1,78,86,15500000,29000,Left,1,4,4,High,RM,89.0,70.0,72.0,82.0,33.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,70,39,73,57,81,78,72,65,80,90,89,92,78,79,75,36,74,53,68,65,27,75,79,66,79,32,36,36,Midfielder,0.8071020255847678,-1.952457428451715,4
235889,C. Under,21,173,66,Turkey,Roma,Serie A,78,86,15500000,35000,Left,1,4,3,Medium,RM,82.0,75.0,74.0,82.0,37.0,50.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,48,67,51,82,27,29,73,73,64,68,43,33,30,Midfielder,0.5939351358001101,-2.09602681768345,2
222665,M. Odegaard,20,178,68,Norway,Real Sociedad,La Liga,78,85,14500000,25000,Left,3,2,5,Medium,CAM,74.0,69.0,82.0,85.0,40.0,49.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,86,64,52,82,68,86,78,79,76,87,76,72,78,74,78,76,46,72,40,75,41,48,62,84,63,78,38,35,32,Midfielder,1.5646604270679594,-1.350864137307254,1
225085,J. Bamba,23,175,72,France,LOSC Lille,Ligue 1,78,85,14500000,35000,Right,1,3,4,High,LM,89.0,75.0,69.0,82.0,36.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,66,76,61,70,68,83,75,64,65,82,90,88,82,75,80,78,72,73,56,72,62,32,78,73,70,74,28,37,38,Midfielder,0.8533637701829997,-1.8837312550503407,4
225309,N. Amiri,22,180,73,Germany,Bayer 04 Leverkusen,Bundesliga,78,85,14500000,50000,Right,1,3,4,Medium,CAM,73.0,67.0,76.0,83.0,54.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,65,43,79,65,85,76,71,73,81,78,69,81,75,77,70,66,76,65,70,48,62,69,78,65,69,53,57,46,Midfielder,0.7802082493919413,-0.8501123141457462,3
227813,O. Zinchenko,22,175,64,Ukraine,Manchester City,Premier League,78,85,13000000,82000,Left,1,3,3,Medium,LB,71.0,66.0,80.0,79.0,77.0,66.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,81,59,70,82,61,79,80,74,77,81,73,69,77,77,78,77,72,74,59,71,70,77,75,78,59,76,78,79,75,Defender,0.8934727334975046,-1.578187623126029,0
236461,J. Mateta,22,192,88,France,1. FSV Mainz 05,Bundesliga,78,85,15000000,29000,Right,1,4,3,High,ST,82.0,75.0,53.0,73.0,34.0,77.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,39,81,81,65,73,76,53,32,41,72,74,88,70,76,53,73,77,65,85,63,71,26,81,59,74,66,29,31,22,Forward,1.0150615400033973,0.3628231953784842,3
205201,O. Yokuslu,25,190,79,Turkey,RC Celta,La Liga,78,84,13000000,22000,Right,1,4,3,Medium,CDM,68.0,70.0,73.0,73.0,75.0,84.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,67,65,78,79,70,73,72,65,74,78,64,72,62,72,60,79,69,88,85,75,81,76,68,71,60,73,74,77,71,Midfielder,0.5795040541371601,0.7265816376227141,1
208268,B. Cristante,24,186,80,Italy,Roma,Serie A,78,84,14000000,37000,Right,2,3,3,Medium,CM,58.0,72.0,75.0,75.0,74.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,68,73,81,67,76,65,62,78,80,60,56,63,75,54,80,57,78,76,77,76,72,76,74,58,74,74,77,72,Midfielder,1.339491363576482,0.47524393636277223,2
212501,L. Dendoncker,24,189,88,Belgium,Wolverhampton Wanderers,Premier League,78,84,14000000,66000,Right,2,4,2,High,RCM,67.0,72.0,77.0,71.0,78.0,83.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,66,78,79,71,72,73,71,78,75,59,73,58,73,55,85,71,86,85,76,75,78,76,76,55,76,77,79,76,Midfielder,1.9371285304224333,0.7595837222470253,0
218339,M. Dahoud,23,178,68,Germany,Borussia Dortmund,Bundesliga,78,84,14000000,58000,Right,2,4,4,High,CM,73.0,66.0,75.0,84.0,64.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,67,58,43,80,59,84,68,53,74,82,78,68,87,77,88,81,71,89,57,73,68,77,66,80,55,62,72,59,52,Midfielder,1.5778348835894942,-1.847642592609854,3
221491,N. Elvedi,22,189,78,Switzerland,Borussia Monchengladbach,Bundesliga,78,84,13000000,24000,Right,2,3,3,Medium,LCB,71.0,34.0,62.0,69.0,78.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,65,30,79,73,30,69,45,29,55,72,65,75,64,75,54,42,73,75,77,31,69,79,53,59,37,65,76,81,76,Defender,0.9805280916948883,0.9055441655052743,3
223334,Joelinton,22,186,81,Brazil,Newcastle United,Premier League,78,84,14500000,41000,Right,1,4,3,High,RS,78.0,75.0,60.0,76.0,43.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,44,80,74,73,67,77,52,38,56,78,77,79,69,72,67,81,76,75,85,62,78,45,77,64,61,73,29,48,38,Forward,0.9767913710553198,-0.6931045750461271,0
236295,Aaron Martin,22,178,68,Spain,1. FSV Mainz 05,Bundesliga,78,84,12500000,24000,Left,1,3,3,High,LB,72.0,47.0,73.0,76.0,77.0,65.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,85,36,71,77,40,75,75,54,67,77,76,69,76,77,72,64,61,81,60,55,60,78,63,64,43,74,77,78,77,Defender,0.438342359390748,-1.5224484455453826,3
237239,E. Bardhi,23,172,64,FYR Macedonia,Levante UD,La Liga,78,84,14000000,23000,Right,1,4,4,Medium,LCM,72.0,81.0,78.0,80.0,63.0,56.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,79,52,78,81,79,89,91,75,82,75,69,78,80,86,85,45,76,44,84,62,66,75,75,78,80,63,65,63,Midfielder,0.35225795761028483,-2.1499885907301755,1
239433,N. Maksimovic,24,189,78,Serbia,Getafe CF,La Liga,78,84,14000000,22000,Right,1,3,3,High,RDM,62.0,67.0,74.0,71.0,76.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,61,70,69,79,49,70,63,72,76,76,60,64,62,82,60,66,73,77,73,69,71,80,72,79,50,78,76,79,70,Midfielder,0.7613871506758969,-0.10160263527063006,1
240289,Calero,23,183,71,Spain,RCD Espanyol,La Liga,78,84,13000000,23000,Right,1,4,3,High,LCB,72.0,46.0,69.0,71.0,79.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,42,74,76,45,68,62,40,76,75,70,73,74,78,68,62,85,77,75,37,73,79,50,65,43,78,79,80,76,Defender,0.5361745360557483,-0.7948139323426185,1
208777,Oliver Torres,24,175,63,Spain,Sevilla FC,La Liga,78,83,13500000,17000,Right,3,4,3,High,CM,67.0,66.0,78.0,82.0,63.0,52.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,66,52,81,63,83,77,64,77,84,70,65,78,76,78,65,51,76,37,67,58,67,74,80,65,81,65,63,58,Midfielder,1.6516706665760987,-2.2993394805778027,1
209519,G. Laborde,25,181,78,France,Montpellier HSC,Ligue 1,78,83,14000000,36000,Left,1,3,3,High,RS,72.0,76.0,67.0,75.0,34.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,64,79,81,74,77,76,68,52,61,74,70,74,73,77,64,78,85,80,80,69,72,24,77,68,66,72,37,29,16,Forward,0.9485741979679867,-1.1485641010020589,4
212616,R. De Paul,25,178,70,Argentina,Udinese,Serie A,78,83,14000000,21000,Right,1,3,4,Medium,LCM,75.0,73.0,78.0,82.0,35.0,63.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,77,70,50,80,57,84,80,68,75,83,78,72,77,73,73,79,58,69,64,79,56,28,76,80,70,78,24,44,40,Midfielder,0.43707566459145303,-1.0038248932850093,2
212626,D. Selke,24,194,84,Germany,Hertha BSC,Bundesliga,78,83,14000000,29000,Right,1,3,3,High,ST,76.0,76.0,53.0,72.0,43.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,40,80,78,63,76,71,65,29,44,76,74,78,68,78,69,79,70,74,76,65,82,29,81,58,72,66,52,39,17,Forward,0.905172176829178,0.39294935510503537,3
212811,M. Lemina,25,184,85,Gabon,Southampton,Premier League,78,83,13500000,53000,Right,2,3,3,Medium,CM,72.0,68.0,76.0,78.0,72.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,57,68,82,68,80,72,68,77,81,69,75,68,73,72,81,46,75,73,78,70,72,71,74,68,68,72,73,69,Midfielder,1.524517565275297,0.7856241373700777,0
213135,D. Origi,24,188,75,Belgium,Liverpool,Premier League,78,83,14000000,77000,Right,2,4,4,High,ST,82.0,76.0,67.0,75.0,27.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,77,75,74,70,76,54,40,59,76,78,85,72,77,66,81,76,70,77,70,69,28,78,69,65,75,16,24,18,Forward,1.9157465208709044,-0.7929850749758686,0
213629,E. Pulgar,25,187,74,Chile,Fiorentina,Serie A,78,83,12500000,45000,Right,1,3,3,Medium,LCM,64.0,61.0,75.0,74.0,76.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,49,69,78,54,74,77,71,75,78,65,63,67,74,68,78,79,83,75,68,79,73,58,75,75,78,79,78,74,Midfielder,0.6833570026063063,0.08066555302176807,2
214979,J. Musso,25,191,93,Argentina,Udinese,Serie A,78,83,10000000,14000,Right,1,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,80.0,77.0,74.0,81.0,44.0,79.0,20,18,15,31,15,16,16,12,24,20,46,42,32,59,39,56,51,35,70,14,27,18,19,48,25,67,12,14,16,Goalkeeper,0.3271913390387526,2.8696371376507654,2
215399,Ruben Vezo,25,183,80,Portugal,Levante UD,La Liga,78,83,12500000,23000,Right,1,2,2,Medium,RCB,75.0,54.0,63.0,63.0,79.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,65,53,74,69,51,57,57,32,68,67,74,76,68,73,70,59,83,69,76,55,77,79,45,55,50,70,78,81,80,Defender,0.44400549481031254,0.6766340862378624,1
219792,B. Santamaria,24,183,73,France,Angers SCO,Ligue 1,78,83,12500000,21000,Right,1,2,3,Medium,CM,64.0,63.0,73.0,77.0,75.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,64,64,62,81,42,76,48,59,79,81,63,64,72,73,69,73,70,87,67,62,70,75,61,74,46,67,77,78,77,Midfielder,0.3627991390099912,-0.3850933352940482,4
220523,Y. Mina,24,195,94,Colombia,Everton,Premier League,78,83,12500000,59000,Right,1,3,2,Medium,LCB,51.0,54.0,55.0,56.0,78.0,80.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,43,51,86,70,41,60,38,30,52,53,45,56,50,72,32,70,70,66,88,50,80,75,48,54,53,78,76,79,75,Defender,0.9411994397834869,2.745677507290296,0
224309,Joan Jordan,24,184,74,Spain,Sevilla FC,La Liga,78,83,13500000,17000,Right,1,4,4,Medium,CM,63.0,74.0,78.0,76.0,67.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,75,47,81,59,78,79,78,79,79,60,66,63,72,62,76,47,76,66,76,61,69,71,80,69,73,67,76,54,Midfielder,0.3742144767187244,-0.22201838856763487,1
