sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
221639,Mariano,25,180,76,Dominican Republic,Real Madrid,79,82,16000000,145000,Right,1,4,3,High,SUB,82,80,61,73,45,80,,,,,,,50,79,82,66,70,73,76,76,51,72,81,83,78,78,72,85,92,78,78,82,84,45,78,63,75,68,41,40,34
223597,R. Aguilar,26,172,71,France,AS Monaco,79,82,13500000,40000,Right,1,3,3,High,RB,84,53,69,76,75,73,,,,,,,77,49,60,72,52,76,62,33,70,75,85,83,79,75,80,72,77,85,64,45,77,78,65,65,38,72,74,79,79
228229,F. Balbuena,27,188,85,Paraguay,West Ham United,79,82,13500000,76000,Right,1,3,2,Medium,RCB,56,40,52,50,80,79,,,,,,,33,31,82,71,24,47,30,34,56,56,53,59,39,77,42,71,73,67,85,34,82,80,27,45,48,74,81,81,75
192227,S. Mustafi,27,184,82,Germany,Arsenal,79,81,13000000,76000,Right,3,3,2,Medium,SUB,60,57,63,61,77,77,,,,,,,53,58,81,75,51,53,55,47,69,70,58,62,63,76,67,66,81,68,78,52,84,75,49,55,54,73,74,79,80
193601,G. Pezzella,28,186,81,Argentina,Fiorentina,79,81,12500000,55000,Right,1,3,2,Medium,LCB,56,49,47,56,80,76,,,,,,,40,48,82,64,40,54,46,25,56,66,57,55,34,77,48,54,82,60,80,50,82,80,47,22,35,72,78,82,78
202429,D. da Costa,25,187,85,Germany,Eintracht Frankfurt,79,81,13500000,35000,Right,1,3,3,High,RM,81,50,70,72,76,81,,,,,,,79,39,71,71,52,73,64,49,70,74,77,84,65,77,63,68,81,92,80,55,72,75,68,66,40,68,76,77,77
202750,W. Boly,28,195,97,France,Wolverhampton Wanderers,79,81,12500000,80000,Right,1,4,2,Medium,LCB,64,35,62,61,78,82,,,,,,,50,32,78,76,23,59,45,35,69,66,57,69,54,71,47,50,66,67,93,21,79,77,43,55,56,80,73,82,78
205923,B. Davies,26,182,76,Wales,Tottenham Hotspur,79,81,13500000,81000,Left,2,3,3,Medium,SUB,73,58,75,75,78,74,,,,,,,78,58,66,79,48,75,72,48,70,78,74,73,68,78,68,65,74,84,69,52,76,79,64,75,54,74,78,82,80
209297,Fred,26,169,64,Brazil,Manchester United,79,81,15000000,110000,Left,1,4,4,High,SUB,76,73,75,80,74,69,,,,,,,67,72,55,79,70,78,70,72,79,81,78,74,83,80,87,76,80,82,59,74,76,78,69,76,65,82,74,80,71
219693,Diego Carlos,26,186,86,Brazil,Sevilla FC,79,81,13500000,19000,Right,2,4,3,Medium,SUB,77,44,58,68,78,80,,,,,,,35,26,75,73,34,68,47,71,59,69,79,76,69,74,55,73,81,65,86,57,82,75,52,51,41,72,80,80,75
224069,K. Toko-Ekambi,26,185,74,Cameroon,Villarreal CF,79,81,15500000,40000,Right,2,4,3,High,LM,79,78,67,78,27,68,,,,,,,74,81,74,69,72,78,66,63,58,79,79,79,75,76,71,80,68,69,76,72,48,28,81,65,69,77,27,14,18
231969,R. Malinovskyi,26,181,85,Ukraine,Atalanta,79,81,15000000,58000,Left,1,4,4,High,SUB,71,77,81,77,64,80,,,,,,,79,70,75,82,70,80,85,87,81,80,69,72,63,74,65,90,72,81,82,84,78,66,69,77,79,75,61,68,48
183285,M. Sakho,29,187,83,France,Crystal Palace,79,80,12000000,58000,Left,3,2,2,Medium,SUB,53,33,65,56,78,83,,,,,,,58,23,74,76,20,52,50,30,69,62,51,54,51,70,54,51,75,66,91,38,87,80,36,61,40,76,74,82,78
185422,J. King,27,184,82,Norway,Bournemouth,79,80,14500000,77000,Right,1,3,4,Medium,CF,88,79,69,79,38,75,,,,,,,65,81,68,74,73,81,70,53,64,79,85,90,74,78,74,79,72,76,77,76,69,34,80,74,81,77,33,39,27
194222,Laguardia,29,185,80,Spain,Deportivo Alavés,79,80,12000000,28000,Right,1,3,2,Medium,RCB,53,45,55,48,80,79,,,,,,,43,49,74,70,29,38,38,35,62,59,47,58,44,76,57,54,77,72,78,33,89,80,44,46,40,71,82,80,76
194957,P. Jones,27,185,71,England,Manchester United,79,80,12500000,100000,Right,2,3,2,Medium,SUB,55,51,61,58,78,76,,,,,,,60,44,78,71,49,55,38,35,64,61,54,55,52,77,55,68,81,64,78,54,87,80,42,54,50,65,76,79,80
197853,S. Aurier,26,176,76,Ivory Coast,Tottenham Hotspur,79,80,13000000,81000,Right,2,3,3,High,RES,77,59,73,76,77,76,,,,,,,81,54,73,77,47,75,69,30,69,78,77,77,70,79,76,71,92,73,71,58,86,79,67,71,64,75,75,78,81
202884,L. Spinazzola,26,186,75,Italy,Roma,79,80,15000000,47000,Right,2,4,3,Medium,SUB,81,64,74,80,76,73,,,,,,,82,60,66,79,59,82,62,41,71,81,78,83,76,76,61,68,76,89,66,68,68,76,74,72,59,76,76,78,78
204259,S. Arias,27,178,72,Colombia,Atlético Madrid,79,80,12500000,50000,Right,2,3,3,High,SUB,83,53,69,75,76,77,,,,,,,75,51,69,74,43,74,31,54,72,77,81,85,76,76,76,56,82,91,69,50,79,75,70,64,56,76,74,79,78
205407,D. Baselli,27,182,70,Italy,Torino,79,80,14000000,49000,Right,2,3,4,High,RCM,71,73,79,81,66,68,,,,,,,74,67,64,82,73,82,79,73,78,83,73,70,78,75,75,76,68,77,65,81,65,68,75,80,71,74,67,65,63
205686,T. Savanier,27,171,62,France,Montpellier HSC,79,80,14000000,38000,Right,1,4,4,Medium,RES,71,69,81,79,66,68,,,,,,,78,66,41,82,55,76,78,78,81,80,76,67,85,78,89,76,47,78,60,71,83,78,72,82,74,79,63,70,68
216150,D. Zappacosta,27,182,72,Italy,Chelsea,79,80,12500000,94000,Right,2,3,3,High,SUB,78,66,72,75,76,74,,,,,,,81,59,69,74,69,76,74,59,68,74,76,80,72,75,68,75,67,86,68,72,75,76,68,64,59,73,76,78,79
221445,Wu Lei,27,174,66,China PR,RCD Espanyol,79,80,14500000,36000,Right,1,4,3,Medium,LS,87,74,72,80,36,66,,,,,,,68,78,72,76,72,79,69,69,67,81,90,85,78,79,80,77,87,68,63,67,65,23,82,73,53,71,34,37,31
140293,A. Mirante,35,193,79,Italy,Roma,79,79,3400000,22000,Right,2,2,1,Medium,SUB,,,,,,,80,78,65,78,43,79,10,17,13,35,15,24,17,13,35,25,44,43,50,77,50,49,62,33,55,15,32,17,10,43,21,70,10,12,12
158232,S. Kalou,33,185,79,Ivory Coast,Hertha BSC,79,79,7500000,34000,Right,3,3,4,Medium,LM,65,78,74,85,43,59,,,,,,,67,83,77,79,78,87,78,62,68,86,66,65,77,83,76,76,65,62,67,67,34,32,83,78,87,86,50,36,27
158625,Dante,35,188,85,Brazil,OGC Nice,79,79,3800000,25000,Left,3,4,2,Medium,LCB,36,52,67,63,80,76,,,,,,,58,47,80,74,48,57,51,55,76,74,34,37,52,76,61,65,64,68,82,53,74,79,41,62,57,79,80,82,80
158626,M. Debuchy,33,176,76,France,AS Saint-Étienne,79,79,5500000,35000,Right,3,3,3,High,RB,69,67,73,75,78,73,,,,,,,78,63,75,78,62,74,74,61,73,76,69,69,73,80,73,74,81,72,71,68,79,78,68,64,66,75,79,79,78
161956,Borja Valero,34,175,73,Spain,Inter,79,79,6500000,65000,Right,3,4,4,Medium,RES,48,69,84,82,66,60,,,,,,,78,67,60,87,70,82,78,76,85,86,55,42,70,79,78,72,66,63,62,70,52,70,66,86,72,83,65,66,62
166706,M. Škrtel,34,191,81,Slovakia,Atalanta,79,79,4700000,53000,Right,3,2,2,Medium,SUB,51,38,50,51,78,82,,,,,,,39,35,83,68,43,46,33,27,67,57,40,60,47,72,52,46,73,73,86,35,84,77,33,28,39,71,77,79,77
169588,J. Evans,31,188,77,Northern Ireland,Leicester City,79,79,9500000,76000,Right,2,4,2,Medium,RCB,56,32,59,53,80,75,,,,,,,52,28,78,72,46,41,32,25,64,70,57,55,46,79,57,42,79,64,78,24,78,80,28,55,44,74,78,83,79
172862,N. Moisander,33,183,76,Finland,SV Werder Bremen,79,79,6000000,31000,Left,2,5,3,High,LCB,50,49,69,70,80,71,,,,,,,54,39,77,78,40,69,56,44,76,74,53,48,64,79,64,67,77,62,75,56,72,82,60,73,41,77,83,79,75
173208,D. Criscito,32,183,75,Italy,Genoa,79,79,8000000,20000,Left,2,3,3,High,LCB,74,61,76,72,79,75,,,,,,,80,56,69,78,62,72,72,66,79,73,75,74,67,75,65,68,78,83,70,59,79,75,68,72,70,75,82,80,81
173221,A. Candreva,32,180,70,Italy,Inter,79,79,10000000,65000,Right,3,4,4,Medium,SUB,74,78,76,80,61,67,,,,,,,79,73,55,78,75,80,74,71,73,83,72,75,73,71,76,87,35,83,63,81,66,67,79,75,83,73,61,63,53
173909,K. Boateng,32,185,86,Ghana,Fiorentina,79,79,10000000,63000,Right,3,4,4,High,SUB,65,79,78,80,67,77,,,,,,,75,77,76,80,83,80,81,71,76,84,64,65,76,79,69,84,77,57,85,78,83,65,79,78,67,82,59,73,68
177604,Nacho Monreal,33,180,77,Spain,Arsenal,79,79,5500000,76000,Left,2,3,3,High,LB,63,61,71,74,80,68,,,,,,,76,55,72,77,58,73,74,52,61,77,65,61,70,82,72,74,74,67,64,61,77,81,65,66,61,76,80,83,81
177633,Ángel,32,172,68,Spain,Getafe CF,79,79,10000000,31000,Right,1,3,3,High,SUB,74,79,61,79,34,64,,,,,,,56,80,71,73,78,79,49,50,49,82,73,74,74,81,72,81,73,61,66,79,62,26,79,62,69,70,42,23,20
178085,Granero,31,180,78,Spain,RCD Espanyol,79,79,11000000,33000,Right,2,4,4,Medium,SUB,47,74,81,76,67,67,,,,,,,79,73,59,84,58,76,80,78,81,79,54,41,67,77,66,77,51,61,66,77,82,74,71,79,73,71,58,76,62
180216,S. Coleman,30,177,77,Republic of Ireland,Everton,79,79,10000000,76000,Right,2,3,3,High,RB,74,65,73,77,79,71,,,,,,,79,61,69,78,64,77,65,53,69,78,75,73,73,78,74,75,71,77,65,66,80,79,72,70,55,82,78,82,80
180819,A. Lallana,31,178,73,England,Liverpool,79,79,11000000,89000,Right,3,5,4,High,SUB,67,71,79,82,62,65,,,,,,,74,70,67,83,72,83,77,66,75,84,69,65,78,74,75,72,70,67,60,71,76,63,74,82,70,80,61,62,62
182212,A. Modeste,31,187,84,France,1. FC Köln,79,79,11500000,36000,Right,2,3,3,Medium,LS,74,78,63,72,35,80,,,,,,,62,80,83,67,80,71,66,56,55,75,71,76,67,82,62,80,85,67,86,71,82,15,80,62,79,80,42,31,19
182945,M. Gradel,31,177,70,Ivory Coast,Toulouse Football Club,79,79,11000000,38000,Right,2,4,4,High,LW,84,78,73,81,42,62,,,,,,,71,80,66,74,69,82,67,73,67,82,84,84,83,78,70,76,66,71,59,78,59,51,78,77,74,80,31,40,35
183512,Yuri Berchiche,29,180,80,Spain,Athletic Club de Bilbao,79,79,10500000,27000,Left,2,3,3,High,LB,80,64,71,74,78,81,,,,,,,79,56,75,77,59,72,77,55,72,77,78,82,73,75,75,80,85,79,79,73,85,79,52,54,59,75,78,77,78
185239,O. Toprak,29,186,83,Turkey,SV Werder Bremen,79,79,10500000,32000,Right,3,4,2,Medium,RCB,71,37,62,66,80,74,,,,,,,49,28,79,74,47,64,44,33,69,69,67,75,64,79,61,62,80,65,79,29,70,77,35,59,43,78,81,82,81
185431,N. Kalinić,31,187,80,Croatia,Atlético Madrid,79,79,11500000,60000,Right,3,4,3,High,SUB,67,76,64,74,42,72,,,,,,,60,82,78,74,76,74,64,54,48,78,63,71,68,78,56,77,67,68,76,60,68,42,87,66,70,78,46,32,28
186569,S. Ulreich,30,192,87,Germany,FC Bayern München,79,79,8500000,68000,Right,2,2,1,Medium,SUB,,,,,,,79,71,68,85,40,79,14,12,8,41,13,13,12,15,38,22,41,40,36,79,39,51,66,29,57,11,25,14,8,42,22,45,16,18,14
186832,K. Asamoah,30,173,75,Ghana,Inter,79,79,10000000,60000,Left,2,3,4,High,SUB,74,68,78,82,79,74,,,,,,,78,55,68,80,76,82,72,68,79,81,75,73,85,78,83,84,77,72,72,76,82,79,77,76,64,76,80,80,80
188427,S. Lulić,33,183,78,Bosnia Herzegovina,Lazio,79,79,7500000,53000,Right,2,4,3,High,SUB,78,72,77,78,75,76,,,,,,,82,66,70,78,65,80,76,61,78,78,75,80,71,78,76,84,69,89,71,78,76,74,78,72,55,74,73,78,76
189461,J. Wilshere,27,172,68,England,West Ham United,79,79,13000000,83000,Left,3,2,3,Medium,LCM,64,68,80,81,63,66,,,,,,,73,63,58,84,64,81,77,71,80,82,68,60,76,76,83,74,66,64,60,72,81,63,77,82,65,80,62,64,65
189690,Guaita,32,190,80,Spain,Crystal Palace,79,79,7500000,45000,Right,2,3,1,Medium,GK,,,,,,,80,80,77,80,52,76,35,11,20,39,13,16,32,20,33,24,51,52,63,74,48,58,68,41,62,15,24,27,13,52,29,62,23,15,17
190143,Cote,29,182,77,Spain,SD Eibar,79,79,10500000,27000,Left,1,3,3,High,LB,69,54,75,74,79,69,,,,,,,82,46,76,80,42,75,75,67,64,76,66,71,69,75,68,69,66,72,66,59,72,80,70,68,45,71,77,81,82
190264,Iago Falqué,29,174,69,Spain,Torino,79,79,12500000,56000,Left,3,3,4,High,RF,75,74,79,84,41,54,,,,,,,78,75,53,82,69,84,80,75,74,85,78,72,84,78,85,70,36,70,50,75,48,26,80,78,77,78,54,36,32
191180,J. Pastore,30,187,78,Argentina,Roma,79,79,11500000,47000,Right,3,4,4,High,SUB,62,73,81,82,56,58,,,,,,,77,70,61,84,78,83,83,69,80,85,60,63,77,73,63,78,49,53,60,74,62,69,74,82,73,78,45,59,51
192492,F. Orellana,33,171,64,Chile,SD Eibar,79,79,7500000,28000,Right,2,4,4,High,LM,72,75,78,81,40,45,,,,,,,78,78,69,79,61,84,80,79,77,79,76,68,78,79,73,67,64,59,32,80,54,31,79,78,75,69,43,37,25
192678,Kike García,29,186,79,Spain,SD Eibar,79,79,12500000,32000,Right,1,4,3,Medium,LS,61,79,63,75,38,73,,,,,,,56,78,81,76,81,77,42,46,49,80,60,62,63,77,51,82,72,67,77,77,71,37,84,67,70,82,35,34,21
192679,Escudero,29,176,72,Spain,Sevilla FC,79,79,10500000,20000,Left,1,2,3,Medium,SUB,72,63,74,71,79,72,,,,,,,81,56,71,77,51,68,69,69,77,75,69,74,71,78,74,81,72,76,68,63,75,81,67,63,66,69,80,78,80
192789,Mario Gaspar,28,182,74,Spain,Villarreal CF,79,79,11000000,35000,Right,2,3,3,High,SUB,74,70,71,72,79,76,,,,,,,78,68,65,76,74,73,73,54,69,74,72,75,66,78,60,80,71,77,76,69,78,78,64,60,50,69,80,81,82
193152,Herrerín,31,187,89,Spain,Athletic Club de Bilbao,79,79,8000000,21000,Right,1,3,1,Medium,GK,,,,,,,81,78,84,75,43,78,14,13,14,16,15,19,15,12,29,12,48,39,49,73,55,63,67,42,80,16,37,23,16,40,25,58,16,16,12
194728,I. Belfodil,27,191,86,Algeria,TSG 1899 Hoffenheim,79,79,13500000,44000,Right,2,2,3,High,SUB,71,77,69,78,36,81,,,,,,,65,80,77,72,72,83,74,68,62,79,70,72,66,73,53,82,72,75,84,67,82,29,78,72,66,73,30,39,15
194794,A. Yarmolenko,29,190,83,Ukraine,West Ham United,79,79,12500000,87000,Left,3,2,4,High,SUB,68,80,78,82,42,70,,,,,,,80,77,69,78,74,86,83,75,74,83,66,69,69,82,63,83,61,55,76,83,76,54,79,78,85,74,37,35,30
194845,W. Khazri,28,176,82,Tunisia,AS Saint-Étienne,79,79,13000000,43000,Right,1,4,4,High,ST,76,80,77,79,43,68,,,,,,,80,79,54,77,69,79,80,79,69,81,74,77,80,79,67,85,44,69,68,82,75,55,81,79,75,80,31,49,30
197083,D. Caligiuri,31,182,80,Italy,FC Schalke 04,79,79,9000000,33000,Right,2,4,3,Medium,RB,74,74,77,79,72,76,,,,,,,82,72,65,77,68,80,83,81,70,80,74,74,75,77,67,76,77,85,73,77,74,76,74,77,82,75,70,74,68
199304,Danilo,27,184,78,Brazil,Juventus,79,79,11000000,90000,Right,2,4,3,High,SUB,71,70,74,74,78,76,,,,,,,78,61,69,79,73,73,76,76,69,79,69,72,68,79,64,84,75,77,75,74,75,81,72,64,67,69,79,79,79
199393,N. Pallois,31,189,89,France,FC Nantes,79,79,9500000,29000,Left,2,2,2,Medium,LCB,49,53,60,56,79,84,,,,,,,59,44,75,69,57,55,36,41,68,61,45,53,54,69,34,78,77,66,92,57,90,78,22,51,45,73,79,81,77
199715,Vitolo,29,185,79,Spain,Atlético Madrid,79,79,12500000,57000,Right,2,4,3,Medium,SUB,76,76,76,79,41,75,,,,,,,76,76,65,77,75,82,76,62,78,81,77,76,71,79,62,77,69,77,81,73,61,25,77,75,74,70,68,21,23
201144,M. Badelj,30,186,80,Croatia,Fiorentina,79,79,10500000,53000,Right,2,4,3,Medium,CDM,54,63,76,73,76,71,,,,,,,69,54,66,82,66,72,64,58,82,79,54,54,66,78,64,72,56,75,69,74,76,78,62,77,68,72,77,76,76
201325,C. Tătărușanu,33,196,86,Romania,Olympique Lyonnais,79,79,7000000,52000,Right,2,3,1,Medium,SUB,,,,,,,79,77,75,81,44,78,13,15,15,36,11,16,11,11,36,19,46,43,51,74,38,56,65,42,73,12,33,26,13,47,16,44,12,15,12
203843,D. Suárez,31,173,68,Uruguay,Getafe CF,79,79,9000000,26000,Right,1,3,3,High,RB,76,67,74,73,78,76,,,,,,,81,59,71,78,59,71,69,70,72,73,74,77,75,76,76,83,77,78,71,71,84,79,59,62,67,74,78,79,81
204277,Roque Mesa,30,171,74,Spain,CD Leganés,79,79,10500000,32000,Right,2,3,3,Medium,RCM,71,61,74,77,71,77,,,,,,,69,65,32,81,37,76,50,51,77,79,71,71,73,80,88,66,76,82,70,57,86,78,69,78,45,80,75,75,76
204614,Mário Rui,28,170,67,Portugal,Napoli,79,79,11000000,62000,Left,2,3,3,High,SUB,83,49,73,79,73,67,,,,,,,79,27,60,76,53,79,68,66,72,76,88,79,88,78,89,69,92,91,51,73,73,77,59,64,60,73,71,76,76
205114,T. Inui,31,169,69,Japan,SD Eibar,79,79,11000000,28000,Right,1,4,4,Medium,SUB,81,72,75,84,46,54,,,,,,,76,72,41,76,69,84,85,65,71,83,89,74,91,76,92,72,63,75,44,76,49,44,73,75,57,77,60,39,31
206225,D. Cheryshev,28,179,74,Russia,Valencia CF,79,79,12500000,41000,Left,2,4,3,High,SUB,77,79,78,78,55,67,,,,,,,86,78,58,76,69,79,76,61,79,78,76,77,73,78,72,81,75,71,67,84,62,62,75,78,64,70,47,58,55
207664,C. Bacca,32,181,77,Colombia,Villarreal CF,79,79,10000000,40000,Right,3,2,3,Medium,SUB,70,76,64,76,33,66,,,,,,,60,80,75,68,77,77,69,58,55,77,69,71,68,78,74,78,72,61,72,60,58,34,87,68,80,76,40,16,14
208334,J. Hector,29,185,75,Germany,1. FC Köln,79,79,10500000,32000,Left,3,3,3,Medium,LB,75,60,75,75,78,75,,,,,,,78,55,71,77,51,74,65,65,74,78,74,76,68,80,67,69,66,78,76,61,71,79,62,72,65,76,78,79,77
211241,Rubén Peña,27,170,65,Spain,Villarreal CF,79,79,11000000,34000,Right,1,3,4,High,RB,83,71,72,81,75,69,,,,,,,81,71,72,77,66,82,59,56,66,81,78,87,79,78,86,75,69,80,66,66,63,72,78,65,64,72,72,78,79
215061,D. Benedetto,29,177,80,Argentina,Olympique de Marseille,79,79,12500000,46000,Right,2,5,3,High,ST,80,80,66,75,38,73,,,,,,,55,81,76,71,73,74,69,60,66,78,78,81,74,74,72,83,88,68,77,77,66,35,82,69,76,81,45,25,25
229788,Rubén Alcaraz,28,183,81,Spain,Real Valladolid CF,79,79,12500000,26000,Right,1,4,3,Medium,LCM,64,73,79,71,80,82,,,,,,,73,66,74,80,67,70,82,83,83,76,63,64,62,79,67,85,78,84,78,81,88,83,62,77,66,77,77,83,76
225116,A. Meret,22,190,83,Italy,Napoli,78,89,14000000,36000,Left,1,3,1,Medium,GK,,,,,,,79,74,70,82,45,77,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12
235353,I. Sarr,21,185,76,Senegal,Watford,78,88,17000000,47000,Right,1,2,4,High,SUB,94,77,68,81,22,64,,,,,,,68,75,44,69,76,83,78,55,59,79,95,94,79,76,74,84,48,73,66,80,53,17,75,72,58,78,25,16,21
234378,D. Rice,20,185,80,England,West Ham United,78,87,15000000,49000,Right,1,3,2,Medium,CDM,62,37,64,68,77,77,,,,,,,39,31,69,79,33,67,35,32,74,74,60,63,53,74,58,46,73,78,76,42,78,77,52,70,30,76,78,79,78
234943,F. Neuhaus,22,183,74,Germany,Borussia Mönchengladbach,78,87,15500000,26000,Right,1,3,3,Medium,CAM,70,66,75,79,64,67,,,,,,,62,63,58,82,63,78,66,41,78,81,74,67,79,80,76,70,54,78,65,75,60,63,70,82,49,75,66,64,64
224221,J. Andersen,23,192,90,Denmark,Olympique Lyonnais,78,86,14000000,50000,Right,1,3,2,Medium,RCB,60,40,54,55,78,79,,,,,,,36,40,77,68,33,48,40,36,67,64,60,60,52,73,58,48,77,66,86,38,76,77,28,48,44,71,79,79,76
229261,D. Zakaria,22,191,80,Switzerland,Borussia Mönchengladbach,78,86,15000000,26000,Right,1,3,3,Medium,RCM,82,63,75,76,79,82,,,,,,,68,66,66,81,35,76,64,46,79,80,76,86,66,75,64,71,65,78,83,61,88,80,63,76,38,74,82,81,77
231633,I. Diop,22,194,92,France,West Ham United,78,86,14000000,59000,Right,2,3,2,Medium,LCB,67,36,52,55,79,79,,,,,,,37,30,75,67,48,50,32,34,63,63,64,70,52,73,47,50,74,69,84,31,78,79,42,43,44,72,78,80,81
234045,H. Onyekuru,22,175,59,Nigeria,AS Monaco,78,86,15500000,35000,Right,2,4,4,High,LM,90,74,67,82,34,56,,,,,,,69,78,57,70,69,84,70,45,63,78,91,90,90,72,82,71,91,75,44,73,53,18,77,67,65,70,37,38,25
234612,J. Ikoné,21,175,73,France,LOSC Lille,78,86,15500000,29000,Left,1,4,4,High,RM,89,70,72,82,33,60,,,,,,,68,70,39,73,57,81,78,72,65,80,90,89,92,78,79,75,36,74,53,68,65,27,75,79,66,79,32,36,36
235889,C. Ünder,21,173,66,Turkey,Roma,78,86,15500000,35000,Left,1,4,3,Medium,RM,82,75,74,82,37,50,,,,,,,83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,48,67,51,82,27,29,73,73,64,68,43,33,30
222665,M. Ødegaard,20,178,68,Norway,Real Sociedad,78,85,14500000,25000,Left,3,2,5,Medium,CAM,74,69,82,85,40,49,,,,,,,86,64,52,82,68,86,78,79,76,87,76,72,78,74,78,76,46,72,40,75,41,48,62,84,63,78,38,35,32
225085,J. Bamba,23,175,72,France,LOSC Lille,78,85,14500000,35000,Right,1,3,4,High,LM,89,75,69,82,36,62,,,,,,,66,76,61,70,68,83,75,64,65,82,90,88,82,75,80,78,72,73,56,72,62,32,78,73,70,74,28,37,38
225309,N. Amiri,22,180,73,Germany,Bayer 04 Leverkusen,78,85,14500000,50000,Right,1,3,4,Medium,SUB,73,67,76,83,54,64,,,,,,,73,65,43,79,65,85,76,71,73,81,78,69,81,75,77,70,66,76,65,70,48,62,69,78,65,69,53,57,46
227813,O. Zinchenko,22,175,64,Ukraine,Manchester City,78,85,13000000,82000,Left,1,3,3,Medium,LB,71,66,80,79,77,66,,,,,,,81,59,70,82,61,79,80,74,77,81,73,69,77,77,78,77,72,74,59,71,70,77,75,78,59,76,78,79,75
236461,J. Mateta,22,192,88,France,1. FSV Mainz 05,78,85,15000000,29000,Right,1,4,3,High,RES,82,75,53,73,34,77,,,,,,,39,81,81,65,73,76,53,32,41,72,74,88,70,76,53,73,77,65,85,63,71,26,81,59,74,66,29,31,22
205201,O. Yokuşlu,25,190,79,Turkey,RC Celta,78,84,13000000,22000,Right,1,4,3,Medium,SUB,68,70,73,73,75,84,,,,,,,67,65,78,79,70,73,72,65,74,78,64,72,62,72,60,79,69,88,85,75,81,76,68,71,60,73,74,77,71
208268,B. Cristante,24,186,80,Italy,Roma,78,84,14000000,37000,Right,2,3,3,Medium,SUB,58,72,75,75,74,76,,,,,,,68,68,73,81,67,76,65,62,78,80,60,56,63,75,54,80,57,78,76,77,76,72,76,74,58,74,74,77,72
212501,L. Dendoncker,24,189,88,Belgium,Wolverhampton Wanderers,78,84,14000000,66000,Right,2,4,2,High,RCM,67,72,77,71,78,83,,,,,,,75,66,78,79,71,72,73,71,78,75,59,73,58,73,55,85,71,86,85,76,75,78,76,76,55,76,77,79,76
218339,M. Dahoud,23,178,68,Germany,Borussia Dortmund,78,84,14000000,58000,Right,2,4,4,High,SUB,73,66,75,84,64,68,,,,,,,67,58,43,80,59,84,68,53,74,82,78,68,87,77,88,81,71,89,57,73,68,77,66,80,55,62,72,59,52
221491,N. Elvedi,22,189,78,Switzerland,Borussia Mönchengladbach,78,84,13000000,24000,Right,2,3,3,Medium,LCB,71,34,62,69,78,75,,,,,,,65,30,79,73,30,69,45,29,55,72,65,75,64,75,54,42,73,75,77,31,69,79,53,59,37,65,76,81,76
223334,Joelinton,22,186,81,Brazil,Newcastle United,78,84,14500000,41000,Right,1,4,3,High,RS,78,75,60,76,43,81,,,,,,,44,80,74,73,67,77,52,38,56,78,77,79,69,72,67,81,76,75,85,62,78,45,77,64,61,73,29,48,38
236295,Aarón Martín,22,178,68,Spain,1. FSV Mainz 05,78,84,12500000,24000,Left,1,3,3,High,LB,72,47,73,76,77,65,,,,,,,85,36,71,77,40,75,75,54,67,77,76,69,76,77,72,64,61,81,60,55,60,78,63,64,43,74,77,78,77
237239,E. Bardhi,23,172,64,FYR Macedonia,Levante UD,78,84,14000000,23000,Right,1,4,4,Medium,LCM,72,81,78,80,63,56,,,,,,,78,79,52,78,81,79,89,91,75,82,75,69,78,80,86,85,45,76,44,84,62,66,75,75,78,80,63,65,63
239433,N. Maksimović,24,189,78,Serbia,Getafe CF,78,84,14000000,22000,Right,1,3,3,High,RDM,62,67,74,71,76,74,,,,,,,61,70,69,79,49,70,63,72,76,76,60,64,62,82,60,66,73,77,73,69,71,80,72,79,50,78,76,79,70
240289,Calero,23,183,71,Spain,RCD Espanyol,78,84,13000000,23000,Right,1,4,3,High,LCB,72,46,69,71,79,76,,,,,,,62,42,74,76,45,68,62,40,76,75,70,73,74,78,68,62,85,77,75,37,73,79,50,65,43,78,79,80,76
208777,Óliver Torres,24,175,63,Spain,Sevilla FC,78,83,13500000,17000,Right,3,4,3,High,SUB,67,66,78,82,63,52,,,,,,,73,66,52,81,63,83,77,64,77,84,70,65,78,76,78,65,51,76,37,67,58,67,74,80,65,81,65,63,58
209519,G. Laborde,25,181,78,France,Montpellier HSC,78,83,14000000,36000,Left,1,3,3,High,RS,72,76,67,75,34,79,,,,,,,64,79,81,74,77,76,68,52,61,74,70,74,73,77,64,78,85,80,80,69,72,24,77,68,66,72,37,29,16
